order_number,client_id,client_name,service_type,created_at,updated_at,order_status,total_weight_value,total_weight_unit,total_volume_value,total_volume_unit,shipment_number,ship_from_ward,ship_from_district,ship_from_province,ship_from_full_address,ship_to_ward,ship_to_district,ship_to_province,ship_to_full_address,shipment_status,shipments_summary_description,shipments_summary_name,shipments_summary_quantity,shipments_summary_weight_unit,shipments_summary_weight_value,allocation_factor,trip_code,trip_reference_code,trip_status,stop_points,license_plate,sequence_number,stop_type,location_name,actual_arrival_datetime,actual_departure_datetime,vehicle_type,vehicle_capacity_unit,xe_ghn_cung_cap,vehicle_dimensions_height,vehicle_dimensions_length,vehicle_dimensions_unit,vehicle_dimensions_width,xe_kh_yeu_cau,required_max_volume_value,required_max_volume_unit,trip_updated_at,sync_status,rn
75199116971352064,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 17:58:19+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,3058.0,KG,19.11,M3,S75199116988121088,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Trảng Dài,,Đồng Nai,"SO 36 BUI TRONG NGHIA, KHU PHO 3, PHUONG TRANG DAI, TINH DONG NAI, VIE",PARTIALLY_DELIVERED,50H-87684 - Nguyễn Hồng Vinh,"17447138, 17082703",64,KG,3058.0,1,3CJUKCZWQDZtCXOd2CvH4CxuM8s,FTL260414YOTHYAUQ,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""SO 36 BUI TRONG NGHIA, KHU PHO 3, PHUONG TRANG DAI, TINH DONG NAI, VIE"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""SO 433, QUOC LO 1A, AP THAI HOA, PHUONG HO NAI, TINH DONG NAI, VIET NA"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""DOI DIEN NHA NGHI XINH XINH, AP AN CHU_ PHUONG/XA BINH MINH_TRANG BOM_"",""sequence_number"":4,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50H-87684,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-14 03:35:11.093000+00:00,2026-04-14 05:26:23.775000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-04-14 09:20:58.541000+00:00,SYNCED,1
75199116971352064,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 17:58:19+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,3058.0,KG,19.11,M3,S75199116988121088,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Trảng Dài,,Đồng Nai,"SO 36 BUI TRONG NGHIA, KHU PHO 3, PHUONG TRANG DAI, TINH DONG NAI, VIE",PARTIALLY_DELIVERED,50H-87684 - Nguyễn Hồng Vinh,"17447138, 17082703",64,KG,3058.0,1,3CJUKCZWQDZtCXOd2CvH4CxuM8s,FTL260414YOTHYAUQ,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""SO 36 BUI TRONG NGHIA, KHU PHO 3, PHUONG TRANG DAI, TINH DONG NAI, VIE"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""SO 433, QUOC LO 1A, AP THAI HOA, PHUONG HO NAI, TINH DONG NAI, VIET NA"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""DOI DIEN NHA NGHI XINH XINH, AP AN CHU_ PHUONG/XA BINH MINH_TRANG BOM_"",""sequence_number"":4,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50H-87684,2,DELIVERY,CAO PHONG - DONG NAI_KHO TRANG DAI_S027,2026-04-14 07:05:23.776000+00:00,2026-04-14 07:40:48.308000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-04-14 09:20:58.541000+00:00,SYNCED,2
75199116971352064,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 17:58:19+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,3058.0,KG,19.11,M3,S75199116988121088,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Trảng Dài,,Đồng Nai,"SO 36 BUI TRONG NGHIA, KHU PHO 3, PHUONG TRANG DAI, TINH DONG NAI, VIE",PARTIALLY_DELIVERED,50H-87684 - Nguyễn Hồng Vinh,"17447138, 17082703",64,KG,3058.0,1,3CJUKCZWQDZtCXOd2CvH4CxuM8s,FTL260414YOTHYAUQ,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""SO 36 BUI TRONG NGHIA, KHU PHO 3, PHUONG TRANG DAI, TINH DONG NAI, VIE"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""SO 433, QUOC LO 1A, AP THAI HOA, PHUONG HO NAI, TINH DONG NAI, VIET NA"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""DOI DIEN NHA NGHI XINH XINH, AP AN CHU_ PHUONG/XA BINH MINH_TRANG BOM_"",""sequence_number"":4,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50H-87684,3,DELIVERY,CAO PHONG - TRANG BOM_S026,2026-04-14 08:14:57.144000+00:00,2026-04-14 08:15:03.695000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-04-14 09:20:58.541000+00:00,SYNCED,3
75199116971352064,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 17:58:19+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,3058.0,KG,19.11,M3,S75199116988121088,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Trảng Dài,,Đồng Nai,"SO 36 BUI TRONG NGHIA, KHU PHO 3, PHUONG TRANG DAI, TINH DONG NAI, VIE",PARTIALLY_DELIVERED,50H-87684 - Nguyễn Hồng Vinh,"17447138, 17082703",64,KG,3058.0,1,3CJUKCZWQDZtCXOd2CvH4CxuM8s,FTL260414YOTHYAUQ,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""SO 36 BUI TRONG NGHIA, KHU PHO 3, PHUONG TRANG DAI, TINH DONG NAI, VIE"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""SO 433, QUOC LO 1A, AP THAI HOA, PHUONG HO NAI, TINH DONG NAI, VIET NA"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""DOI DIEN NHA NGHI XINH XINH, AP AN CHU_ PHUONG/XA BINH MINH_TRANG BOM_"",""sequence_number"":4,""stop_status"":""PENDING"",""stop_type"":""DELIVERY""}]",50H-87684,4,DELIVERY,Nguyen Trong Cong,,,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-04-14 09:20:58.541000+00:00,SYNCED,4
75182155189219328,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 16:50:55+00:00,2026-04-17 03:09:41+00:00,DELIVERED,1584.0,KG,9.9,M3,S75182155247919104,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường An Lạc,,Hồ Chí Minh,"1185 LE DUC ANH, PHUONG AN LAC, THANH PHO HO CHI MINH, VIET NAM",DELIVERED,50H-87873 - Hồ Ngọc Qúi,17432669,9,KG,1584.0,1,3CJM7vooJk22ygT3Mch8AdvY4aV,FTL26041394OACC8I,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""1185 LE DUC ANH, PHUONG AN LAC, THANH PHO HO CHI MINH, VIET NAM"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-87873,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-14 03:28:59.592000+00:00,2026-04-14 03:29:32.037000+00:00,truck,KG,5000,1,1,CM,1,3500,16.77,M3,2026-04-14 03:29:42.846000+00:00,SYNCED,1
75182155189219328,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 16:50:55+00:00,2026-04-17 03:09:41+00:00,DELIVERED,1584.0,KG,9.9,M3,S75182155247919104,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường An Lạc,,Hồ Chí Minh,"1185 LE DUC ANH, PHUONG AN LAC, THANH PHO HO CHI MINH, VIET NAM",DELIVERED,50H-87873 - Hồ Ngọc Qúi,17432669,9,KG,1584.0,1,3CJM7vooJk22ygT3Mch8AdvY4aV,FTL26041394OACC8I,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""1185 LE DUC ANH, PHUONG AN LAC, THANH PHO HO CHI MINH, VIET NAM"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-87873,2,DELIVERY,CAO PHONG - HCM_KHO HAI THANH 2,2026-04-14 03:29:34.709000+00:00,2026-04-14 03:29:40.750000+00:00,truck,KG,5000,1,1,CM,1,3500,16.77,M3,2026-04-14 03:29:42.846000+00:00,SYNCED,2
75215458256580608,1006,SF | AQUA B2B,FTL,2026-04-13 19:03:15+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,5139.0,KG,0.0,M3,S75215458269134848,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Bến Cát,,Hồ Chí Minh,"Đường 2/9, Khu phố 3, Phường Bến Cát , Thành phố Hồ Chí Minh, Việt Nam",PICKED_UP,50H94165,WB202604130207,24,KG,5139.0,1,3CJcDgX0nKjQKqL0yejyhPaRtaq,FTL260414629RI4Y8,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Đường 2/9, Khu phố 3, Phường Bến Cát , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""ARRIVED"",""stop_type"":""DELIVERY""}]",50H-88901,1,PICKUP,AQUA ĐỒNG NAI,2026-04-14 03:32:24.437000+00:00,2026-04-14 03:32:31.627000+00:00,truck,KG,5000,1,1,CM,1,8000,47.0,M3,2026-04-14 09:33:37.075000+00:00,SYNCED,1
75215458256580608,1006,SF | AQUA B2B,FTL,2026-04-13 19:03:15+00:00,2026-04-17 03:09:41+00:00,IN_TRANSIT,5139.0,KG,0.0,M3,S75215458269134848,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Bến Cát,,Hồ Chí Minh,"Đường 2/9, Khu phố 3, Phường Bến Cát , Thành phố Hồ Chí Minh, Việt Nam",PICKED_UP,50H94165,WB202604130207,24,KG,5139.0,1,3CJcDgX0nKjQKqL0yejyhPaRtaq,FTL260414629RI4Y8,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Đường 2/9, Khu phố 3, Phường Bến Cát , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""ARRIVED"",""stop_type"":""DELIVERY""}]",50H-88901,2,DELIVERY,3903 ĐCN_BDU - Kho CN ĐMX Bến Cát,2026-04-14 07:09:18.048000+00:00,,truck,KG,5000,1,1,CM,1,8000,47.0,M3,2026-04-14 09:33:37.075000+00:00,SYNCED,2
75182155747061760,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 16:50:55+00:00,2026-04-17 03:09:41+00:00,DELIVERED,140.0,KG,0.87,M3,S75182155768012800,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Lái Thiêu,,Hồ Chí Minh,"27BIS QUOC LO 13, KHU PHO BINH HOA, PHUONG LAI THIEU, THANH PHO HO CHI MINH",DELIVERED,50H-80538 - Lương Mạnh Tuấn,17447118,3,KG,140.0,1,3CJM85OnX0a57l5GhtAVZxGIleo,FTL260413F79EZFJ8,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""27BIS QUOC LO 13, KHU PHO BINH HOA, PHUONG LAI THIEU, THANH PHO HO CHI MINH"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""5A/2 DUONG DT 743, KHU PHO 1B, PHUONG AN PHU, THANH PHO HO CHI MINH, V"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-80538,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-14 03:23:52.962000+00:00,2026-04-14 03:29:24.033000+00:00,truck,KG,8000,1,1,CM,1,8000,47.0,M3,2026-04-14 03:30:06.679000+00:00,SYNCED,1
75182155747061760,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 16:50:55+00:00,2026-04-17 03:09:41+00:00,DELIVERED,140.0,KG,0.87,M3,S75182155768012800,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Lái Thiêu,,Hồ Chí Minh,"27BIS QUOC LO 13, KHU PHO BINH HOA, PHUONG LAI THIEU, THANH PHO HO CHI MINH",DELIVERED,50H-80538 - Lương Mạnh Tuấn,17447118,3,KG,140.0,1,3CJM85OnX0a57l5GhtAVZxGIleo,FTL260413F79EZFJ8,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""27BIS QUOC LO 13, KHU PHO BINH HOA, PHUONG LAI THIEU, THANH PHO HO CHI MINH"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""5A/2 DUONG DT 743, KHU PHO 1B, PHUONG AN PHU, THANH PHO HO CHI MINH, V"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-80538,2,DELIVERY,CAO PHONG THUAN AN,2026-04-14 03:29:26.298000+00:00,2026-04-14 03:29:37.423000+00:00,truck,KG,8000,1,1,CM,1,8000,47.0,M3,2026-04-14 03:30:06.679000+00:00,SYNCED,2
75182155747061760,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 16:50:55+00:00,2026-04-17 03:09:41+00:00,DELIVERED,140.0,KG,0.87,M3,S75182155768012800,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Lái Thiêu,,Hồ Chí Minh,"27BIS QUOC LO 13, KHU PHO BINH HOA, PHUONG LAI THIEU, THANH PHO HO CHI MINH",DELIVERED,50H-80538 - Lương Mạnh Tuấn,17447118,3,KG,140.0,1,3CJM85OnX0a57l5GhtAVZxGIleo,FTL260413F79EZFJ8,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""27BIS QUOC LO 13, KHU PHO BINH HOA, PHUONG LAI THIEU, THANH PHO HO CHI MINH"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""5A/2 DUONG DT 743, KHU PHO 1B, PHUONG AN PHU, THANH PHO HO CHI MINH, V"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-80538,3,DELIVERY,CAO PHONG - BINH DUONG 3_S037,2026-04-14 03:29:49.279000+00:00,2026-04-14 03:30:03.680000+00:00,truck,KG,8000,1,1,CM,1,8000,47.0,M3,2026-04-14 03:30:06.679000+00:00,SYNCED,3
75199116501590016,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 17:58:19+00:00,2026-04-17 03:09:41+00:00,DELIVERED,4845.0,KG,30.28,M3,S75199116518359040,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Xuân Định,,Đồng Nai,"KM1814+500, QUOC LO 1A, AP NONG DOANH, XA XUAN DINH, TINH DONG NAI",DELIVERED,51D-60473 - Lương Ngọc Tân,17470249,50,KG,4845.0,1,3CJUK9Noz6bmsttaX6wjJVChH9m,FTL260414QCEEWCG1,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""KM1814+500, QUOC LO 1A, AP NONG DOANH, XA XUAN DINH, TINH DONG NAI"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",51D-60473,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-14 23:29:32.330000+00:00,2026-04-14 23:29:42.430000+00:00,truck,KG,8000,2400,7200,CM,2300,8000,47.0,M3,2026-04-14 23:30:17.060000+00:00,SYNCED,1
75199116501590016,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 17:58:19+00:00,2026-04-17 03:09:41+00:00,DELIVERED,4845.0,KG,30.28,M3,S75199116518359040,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Xã Xuân Định,,Đồng Nai,"KM1814+500, QUOC LO 1A, AP NONG DOANH, XA XUAN DINH, TINH DONG NAI",DELIVERED,51D-60473 - Lương Ngọc Tân,17470249,50,KG,4845.0,1,3CJUK9Noz6bmsttaX6wjJVChH9m,FTL260414QCEEWCG1,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""KM1814+500, QUOC LO 1A, AP NONG DOANH, XA XUAN DINH, TINH DONG NAI"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",51D-60473,2,DELIVERY,MBW - DONG NAI - Kho CN DMX Xuan Loc 2024(13979),2026-04-14 23:30:00.492000+00:00,2026-04-14 23:30:13.111000+00:00,truck,KG,8000,2400,7200,CM,2300,8000,47.0,M3,2026-04-14 23:30:17.060000+00:00,SYNCED,2
75182155919028224,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 16:50:55+00:00,2026-04-17 03:09:41+00:00,DELIVERED,1392.0,KG,8.7,M3,S75182155935784960,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Buôn Ma Thuột,,Đắk Lắk,"Toa nha Intimex, 31 Nguyen Tat Thanh, Phuong Buon Ma Thuot, Tinh Dak Lak, Viet Nam",DELIVERED,50H-00238 - Phan Văn Giàu,17449253,73,KG,1392.0,1,3CJM82NHlEeTcYUBi7ATPRw2zzi,FTL260413M12ZY595,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Toa nha Intimex, 31 Nguyen Tat Thanh, Phuong Buon Ma Thuot, Tinh Dak Lak, Viet Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""SO 300 HUNG VUONG, PHUONG BUON HO, TINH DAK LAK, VIET NAM"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00238,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-14 03:27:00.373000+00:00,2026-04-14 05:27:24.066000+00:00,truck,KG,5000,1,1,CM,1,3500,16.77,M3,2026-04-14 07:06:44.821000+00:00,SYNCED,1
75182155919028224,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-13 16:50:55+00:00,2026-04-17 03:09:41+00:00,DELIVERED,1392.0,KG,8.7,M3,S75182155935784960,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Buôn Ma Thuột,,Đắk Lắk,"Toa nha Intimex, 31 Nguyen Tat Thanh, Phuong Buon Ma Thuot, Tinh Dak Lak, Viet Nam",DELIVERED,50H-00238 - Phan Văn Giàu,17449253,73,KG,1392.0,1,3CJM82NHlEeTcYUBi7ATPRw2zzi,FTL260413M12ZY595,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Toa nha Intimex, 31 Nguyen Tat Thanh, Phuong Buon Ma Thuot, Tinh Dak Lak, Viet Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""SO 300 HUNG VUONG, PHUONG BUON HO, TINH DAK LAK, VIET NAM"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00238,2,DELIVERY,CAO PHONG - DAK LAK,2026-04-14 05:27:27.807000+00:00,2026-04-14 05:27:39.516000+00:00,truck,KG,5000,1,1,CM,1,3500,16.77,M3,2026-04-14 07:06:44.821000+00:00,SYNCED,2
